ndc,opioid,recovery
000132556,0,0
000132576,0,0
000132586,0,0
000132596,0,0
000132616,0,0
000132626,0,0
000132646,0,0
000132649,0,0
000132650,0,0
000132651,0,0
000132652,0,0
000132653,0,0
000132654,0,0
000132655,0,0
000132656,0,0
000132657,0,0
000132658,0,0
000135190,0,0
000135191,0,0
000135301,0,0
000135606,0,0
000135616,0,0
000135626,0,0
000135636,0,0
000135646,0,0
000136906,0,0
000137001,0,0
000137336,0,0
000137346,0,0
000137456,0,0
000137466,0,0
000138303,0,0
000138400,0,0
000138715,0,0
000138717,0,0
000138725,0,0
000138727,0,0
000140061,0,0
000140066,0,0
000140071,0,0
000140081,0,0
000140151,0,0
000140161,0,0
000140252,0,0
000140254,0,0
000140257,0,0
000140259,0,0
000140263,0,0
000140265,0,0
000140272,0,0
000140274,0,0
000140277,0,0
000140279,0,0
000141001,0,0
000141011,0,0
000141021,0,0
000141031,0,0
000141041,0,0
000141381,0,0
000141411,0,0
000141421,0,0
000141451,0,0
000141461,0,0
000141520,0,0
000141525,0,0
000141530,0,0
000141771,0,0
000141821,0,0
000141831,0,0
000141851,0,0
000141861,0,0
000141891,0,0
000141942,0,0
000141975,0,0
000141980,0,0
000142742,0,0
000142752,0,0
000142762,0,0
000142832,0,0
000142842,0,0
000142852,0,0
000142862,0,0
000144009,0,0
000145002,0,0
000145101,0,0
000145201,0,0
000145401,0,0
000145421,0,0
000149975,0,0
000150502,0,0
000150503,0,0
000150504,0,0
000150505,0,0
000150506,0,0
000150508,0,0
000150539,0,0
000150546,0,0
000150547,0,0
000150548,0,0
000150549,0,0
000150556,0,0
000150557,0,0
000150595,0,0
000150596,0,0
000151072,0,0
000151117,0,0
000151177,0,0
000151178,0,0
000151179,0,0
000151180,0,0
000151181,0,0
000151910,0,0
000151911,0,0
000152462,0,0
000153001,0,0
000153002,0,0
000153011,0,0
000153012,0,0
000153030,0,0
000153031,0,0
000153032,0,0
000153034,0,0
000153059,0,0
000153061,0,0
000153062,0,0
000153070,0,0
000153072,0,0
000153075,0,0
000153080,0,0
000153084,0,0
000153091,0,0
000153095,0,0
000153210,0,0
000153211,0,0
000153212,0,0
000153213,0,0
000153214,0,0
000153215,0,0
000153220,0,0
000153221,0,0
000153230,0,0
000153231,0,0
000153232,0,0
000153233,0,0
000153352,0,0
000153353,0,0
000153404,0,0
000153475,0,0
000153476,0,0
000153479,0,0
000153506,0,0
000153554,0,0
000153556,0,0
000153561,0,0
000153563,0,0
000153564,0,0
000153565,0,0
000155410,0,0
000155436,0,0
000155455,0,0
000155600,0,0
000155601,0,0
000155615,0,0
000155616,0,0
000155644,0,0
000155645,0,0
000155646,0,0
000155648,0,0
000155661,0,0
000156910,0,0
000159442,0,0
000160436,0,0
000160479,0,0
000160480,0,0
000160490,0,0
000161490,0,0
000162490,0,0
000190084,0,0
000190087,0,0
000190088,0,0
000190862,0,0
000190952,0,0
000190953,0,0
000190954,0,0
000191120,0,0
000191177,0,0
000191188,0,0
000191317,0,0
000191323,0,0
000191324,0,0
000191325,0,0
000191332,0,0
000191333,0,0
000193183,0,0
000194806,0,0
000194816,0,0
000195505,0,0
000197649,0,0
000199010,0,0
000199015,0,0
000199020,0,0
000199025,0,0
000199030,0,0
000199035,0,0
000199050,0,0
000199051,0,0
000199060,0,0
000199075,0,0
000199091,0,0
000199092,0,0
000199094,0,0
000199096,0,0
000199097,0,0
000199098,0,0
000199099,0,0
000199110,0,0
000199120,0,0
000199132,0,0
000199140,0,0
000199160,0,0
000199180,0,0
000199190,0,0
000199450,0,0
000199451,0,0
000199452,0,0
000199601,0,0
000199602,0,0
000199881,0,0
000199882,0,0
000199883,0,0
000199884,0,0
000199885,0,0
000199886,0,0
000199887,0,0
000199888,0,0
000199889,0,0
000199890,0,0
000199891,0,0
000199892,0,0
000199893,0,0
000199894,0,0
000199895,0,0
000211086,0,0
000214620,0,0
000230005,0,0
000230028,0,0
000230042,0,0
000230066,0,0
000230106,0,0
000230210,0,0
000230220,0,0
000230240,0,0
000230301,0,0
000230311,0,0
000230312,0,0
000230313,0,0
000230316,0,0
000230320,0,0
000230403,0,0
000230500,0,0
000230506,0,0
000230510,0,0
000230540,0,0
000230752,0,0
000230763,0,0
000230766,0,0
000230770,0,0
000230773,0,0
000230798,0,0
000230810,0,0
000230812,0,0
000230817,0,0
000230850,0,0
000230878,0,0
000230889,0,0
000231134,0,0
000231145,0,0
000232181,0,0
000233090,0,0
000233091,0,0
000233205,0,0
000233240,0,0
000233348,0,0
000233414,0,0
000233416,0,0
000233459,0,0
000233507,0,0
000233513,0,0
000233615,0,0
000233616,0,0
000233670,0,0
000233919,0,0
000233921,0,0
000234126,0,0
000234290,0,0
000234307,0,0
000234312,0,0
000234383,0,0
000234385,0,0
000234491,0,0
000234554,0,0
000234770,0,0
000234857,0,0
000234948,0,0
000234951,0,0
000234953,0,0
000234963,0,0
000234964,0,0
000234965,0,0
000235147,0,0
000235206,0,0
000235300,0,0
000235301,0,0
000235459,0,0
000235494,0,0
000235497,0,0
000235501,0,0
000235665,0,0
000235675,0,0
000235679,0,0
000235703,0,0
000235738,0,0
000235773,0,0
000235812,0,0
000235853,0,0
000235858,0,0
000235861,0,0
000235868,0,0
000235869,0,0
000235870,0,0
000235874,0,0
000235885,0,0
000235886,0,0
000235887,0,0
000235888,0,0
000235901,0,0
000235920,0,0
000235990,0,0
000235992,0,0
000236002,1,0
000236010,1,0
000236011,1,0
000236012,1,0
000236013,1,0
000236014,1,0
000236015,1,0
000236016,1,0
000236017,1,0
000236018,1,0
000236019,1,0
000236021,1,0
000236022,1,0
000236082,0,0
000236110,0,0
000236111,0,0
000236112,0,0
000236113,0,0
000236114,0,0
000236115,0,0
000236116,0,0
000236118,0,0
000236142,0,0
000236145,0,0
000236147,0,0
000236150,0,0
000236151,0,0
000236153,0,0
000237824,0,0
000237915,0,0
000238335,0,0
000238665,0,0
000238694,0,0
000238842,0,0
000239055,0,0
000239155,0,0
000239156,0,0
000239163,0,0
000239177,0,0
000239187,0,0
000239201,0,0
000239205,0,0
000239208,0,0
000239211,0,0
000239217,0,0
000239218,0,0
000239232,0,0
000239236,0,0
000239277,0,0
000239321,0,0
000239350,0,0
000240074,0,0
000240084,0,0
000240133,0,0
000240222,0,0
000240280,0,0
000240303,0,0
000240304,0,0
000240305,0,0
000240332,1,0
000240333,0,0
000240335,1,0
000240337,1,0
000240392,0,0
000240393,0,0
000240490,0,0
000240590,0,0
000240591,0,0
000240592,0,0
000240596,0,0
000240605,0,0
000240610,0,0
000240792,0,0
000240793,0,0
000240860,0,0
000240864,1,0
000241075,0,0
000241231,0,0
000241232,0,0
000241233,0,0
000241287,0,0
000241318,0,0
000241321,0,0
000241322,0,0
000241323,0,0
000241358,0,0
000241359,0,0
000241362,0,0
000241509,0,0
000241535,0,0
000241550,0,0
000241562,0,0
000241596,0,0
000241633,0,0
000241647,0,0
000241656,0,0
000241658,0,0
000241662,0,0
000241686,0,0
000241727,0,0
000241730,0,0
000241800,0,0
000241927,0,0
000241937,0,0
000241951,0,1
000242253,0,0
000242301,0,0
000242624,0,0
000242627,0,0
000242775,0,0
000242791,0,0
000242792,0,0
000242794,0,0
000244142,0,0
000244200,0,0
000245150,0,0
000245151,0,0
000245401,0,0
000245421,0,0
000245501,0,0
000245521,0,0
000245747,0,0
000245761,0,0
000245800,0,0
000245801,0,0
000245803,0,0
000245804,0,0
000245810,0,0
000245811,0,0
000245812,0,0
000245820,0,0
000245823,0,0
000245824,0,0
000245831,0,0
000245833,0,0
000245840,0,0
000245841,0,0
000245843,0,0
000245844,0,0
000245850,0,0
000245851,0,0
000245852,0,0
000245855,0,0
000245856,0,0
000245858,0,0
000245860,0,0
000245862,0,0
000245869,0,0
000245871,0,0
000245874,0,0
000245901,0,0
000245902,0,0
000245903,0,0
000245904,0,0
000245908,0,0
000245910,0,0
000245914,0,0
000245916,0,0
000245917,0,0
000245924,0,0
000245925,0,0
000250061,0,0
000250066,0,0
000250071,0,0
000250081,0,0
000250151,0,0
000250161,0,0
000250166,0,0
000251001,0,0
000251011,0,0
000251021,0,0
000251031,0,0
000251041,0,0
000251381,0,0
000251411,0,0
000251421,0,0
000251451,0,0
000251461,0,0
000251515,0,0
000251520,0,0
000251525,0,0
000251530,0,0
000251535,0,0
000251710,0,0
000251720,0,0
000251771,0,0
000251821,0,0
000251831,0,0
000251851,0,0
000251861,0,0
000251891,0,0
000251901,0,0
000251911,0,0
000251942,0,0
000251961,0,0
000251975,0,0
000251980,0,0
000252011,0,0
000252021,0,0
000252732,0,0
000252742,0,0
000252752,0,0
000252762,0,0
000255101,0,0
000255201,0,0
000255401,0,0
000255421,0,0
000260151,0,0
000260511,0,0
000260512,0,0
000260513,0,0
000260514,0,0
000260562,0,0
000260564,0,0
000260591,0,0
000260603,0,0
000260613,0,0
000260618,0,0
000260626,0,0
000260631,0,0
000260634,0,0
000260636,0,0
000260645,0,0
000260646,0,0
000260648,0,0
000260670,0,0
000260683,0,0
000260684,0,0
000260685,0,0
000260690,0,0
000260855,0,0
000262521,0,0
000262855,0,0
000262861,0,0
000262862,0,0
000262863,0,0
000262883,0,0
000262884,0,0
000262885,0,0
000262886,0,0
000263091,0,0
000263095,0,0
000263782,0,0
000263783,0,0
000263785,0,0
000263786,0,0
000263787,0,0
000263792,0,0
000263793,0,0
000263795,0,0
000263796,0,0
000263797,0,0
000264312,0,0
000264782,0,0
000264783,0,0
000264785,0,0
000264786,0,0
000264792,0,0
000264793,0,0
000264795,0,0
000264796,0,0
000264797,0,0
000265012,0,0
000265013,0,0
000268161,0,0
000268196,0,0
000268197,0,0
000268488,0,0
000268511,0,0
000268512,0,0
000268513,0,0
000268514,0,0
000268527,0,0
000268531,0,0
000268551,0,0
000268552,0,0
000268553,0,0
000268554,0,0
000268562,0,0
000268564,0,0
000268566,0,0
000268581,0,0
000268582,0,0
000268710,0,0
000268720,0,0
000268730,0,0
000268740,0,0
000268811,0,0
000268821,0,0
000268841,0,0
000268851,0,0
000268861,0,0
000268889,0,0
000269711,0,0
000280020,0,0
000280022,0,0
000280023,0,0
000280032,0,0
000280033,0,0
000280035,0,0
000280040,0,0
000280045,0,0
000280051,0,0
000280053,0,0
000280071,0,0
000280072,0,0
000280073,0,0
000280105,0,0
000280108,0,0
000280136,0,0
000280140,0,0
000280151,0,0
000280165,0,0
000280205,0,0
000280258,0,0
000280262,0,0
000280264,0,0
000281371,0,0
000281372,0,0
000284201,0,0
000287507,0,0
000290579,0,0
000291001,0,0
000291525,0,0
000291526,0,0
000291527,0,0
000293158,0,0
000293159,0,0
000293160,0,0
000293206,0,0
000293207,0,0
000293208,0,0
000293210,0,0
000293211,0,0
000293212,0,0
000293213,0,0
000293215,0,0
000294084,0,0
000294149,0,0
000294151,0,0
000294152,0,0
000294153,0,0
000294606,0,0
000294607,0,0
000294608,0,0
000294851,0,0
000294852,0,0
000296005,0,0
000296008,0,0
000296035,0,0
000296038,0,0
000296045,0,0
000296046,0,0
000296047,0,0
000296049,0,0
000296073,0,0
000296077,0,0
000296080,0,0
000296085,0,0
000296086,0,0
000296087,0,0
000296090,0,0
000296092,0,0
000296094,0,0
000296096,0,0
000296552,0,0
000296558,0,0
000296571,0,0
000296575,0,0
000296579,0,0
000310009,0,0
000310231,0,0
000310254,0,0
000310548,0,0
000310549,0,0
000310550,0,0
000310551,0,0
000310552,0,0
000310771,0,0
000311836,0,0
000312201,0,0
000312234,0,0
000312235,0,0
000312238,0,0
000312246,0,0
000312247,0,0
000312249,0,0
000312293,0,0
000312295,0,0
000314221,0,0
000314235,0,0
000314250,0,0
000314440,0,0
000314650,0,0
000314849,0,0
000315814,0,0
000315815,0,0
000315818,0,0
000315819,0,0
000315820,0,0
000315821,0,0
000315822,0,0
000315840,0,0
000315841,0,0
000315895,0,0
000315899,0,0
000316257,1,0
000316274,1,0
000316649,0,0
000316701,0,0
000316705,0,0
000316706,0,0
000316709,0,0
000317409,0,0
000317429,0,0
000317449,0,0
000317469,0,0
000317890,0,0
000318613,0,0
000318616,0,0
000318624,0,0
000318628,0,0
000318642,0,0
000318649,0,0
000318655,0,0
000318667,0,0
000318668,0,0
000318670,0,0
000318674,0,0
000318680,0,0
000318685,0,0
000318686,0,0
000318687,0,0
000318692,0,0
000318693,0,0
000318694,0,0
000318698,0,0
000318704,0,0
000318706,0,0
000318712,0,0
000318713,0,0
000318715,0,0
000318716,0,0
000318717,0,0
000318718,0,0
000318719,0,0
000318721,0,0
000318722,0,0
000318724,0,0
000318725,0,0
000318726,0,0
000318731,0,0
000318732,0,0
000318734,0,0
000318735,0,0
000318736,0,0
000318737,0,0
000318738,0,0
000318739,0,0
000318740,0,0
000318741,0,0
000318742,0,0
000318750,0,0
000318751,0,0
000318752,0,0
000318753,0,0
000318754,0,0
000318755,0,0
000318759,0,0
000318901,0,0
000318903,0,0
000321007,0,0
000321014,0,0
000321022,0,0
000321023,0,0
000321025,0,0
000321026,0,0
000321101,0,0
000321102,0,0
000321103,0,0
000321203,0,0
000321205,0,0
000321206,0,0
000321210,0,0
000321212,0,0
000321220,0,0
000321224,0,0
000321602,0,0
000321708,0,0
000321711,0,0
000321904,0,0
000321924,0,0
000321928,0,0
000322808,0,0
000322810,0,0
000322812,0,0
000322814,0,0
000322816,0,0
000323016,0,0
000323215,0,0
000323220,0,0
000324202,0,0
000324205,0,0
000324210,0,0
000324492,0,0
000326002,0,0
000327512,0,0
000327516,0,0
000340500,0,0
000340505,0,0
000340510,0,0
000340513,1,0
000340514,1,0
000340515,1,0
000340516,1,0
000340517,1,0
000340518,1,0
000340519,1,0
000340520,0,0
000340521,1,0
000340522,1,0
000340523,1,0
000341025,1,0
000341026,1,0
000345490,0,0
000347004,0,0
000347006,0,0
000347102,0,0
000350030,0,0
000350031,0,0
000350033,0,0
000350734,0,0
000350735,0,0
000370022,0,0
000370046,0,0
000370066,0,0
000370084,0,0
000370086,0,0
000370110,0,0
000370113,0,0
000370114,0,0
000370120,0,0
000370153,0,0
000370241,0,0
000370242,0,0
000370243,0,0
000370245,0,0
000370274,0,0
000370301,0,0
000370430,0,0
000370431,0,0
000370442,0,0
000370501,0,0
000370515,0,0
000370521,0,0
000370522,0,0
000370541,0,0
000370545,0,0
000370561,0,0
000370640,0,0
000370642,0,0
000370655,0,0
000370673,0,0
000370678,0,0
000370681,0,0
000370682,0,0
000370692,0,0
000370693,0,0
000370707,0,0
000370711,0,0
000370712,0,0
000370714,0,0
000370715,0,0
000370717,0,0
000370718,0,0
000370731,0,0
000371001,0,0
000371101,0,0
000371221,0,0
000371809,0,0
000372001,0,0
000372103,0,0
000372250,0,0
000372403,0,0
000373500,0,0
000373505,0,0
000373510,0,0
000373520,0,0
000373611,0,0
000373811,0,0
000374214,0,0
000374312,0,0
000374401,0,0
000374714,0,0
000374801,0,0
000374802,0,0
000374814,0,0
000375001,0,0
000375005,0,0
000375010,0,0
000375020,0,0
000375120,1,0
000375200,1,0
000375400,1,0
000375600,1,0
000375800,1,0
000376010,0,0
000376050,0,0
000376072,0,0
000376301,0,0
000376302,0,0
000376321,0,0
000376631,0,0
000376820,0,0
000376822,0,0
000376823,0,0
000376824,0,0
000376830,0,0
000376860,0,0
000376885,0,0
000377025,0,0
000377208,0,0
000377209,0,0
000377210,0,0
000377211,0,0
000377213,0,0
000377590,0,0
000378110,0,0
000378120,0,0
000378130,0,0
000378140,0,0
000379000,0,0
000379001,0,0
000379002,0,0
000390011,0,0
000390012,0,0
000390014,0,0
000390017,0,0
000390018,0,0
000390019,0,0
000390020,0,0
000390023,0,0
000390024,0,0
000390025,0,0
000390037,0,0
000390038,0,0
000390051,0,0
000390052,0,0
000390053,0,0
000390060,0,0
000390066,0,0
000390067,0,0
000390078,0,0
000390103,0,0
000390104,0,0
000390105,0,0
000390106,0,0
000390190,0,0
000390221,0,0
000390222,0,0
000390223,0,0
000394150,0,0
000410234,0,0
000410240,0,0
000410241,0,0
000410265,0,0
000410266,0,0
000410340,0,0
000410341,0,0
000410342,0,0
000410345,0,0
000410346,0,0
000410347,0,0
000410348,0,0
000410349,0,0
000410350,0,0
000410351,0,0
000411420,0,0
000411421,0,0
000430151,0,0
000430155,1,0
000430156,1,0
000430157,0,0
000430158,0,0
000430159,0,0
000430222,0,0
000430245,1,0
000430246,1,0
000430265,1,0
000430266,1,0
000430267,1,0
000430268,1,0
000430302,0,0
000430307,1,0
000430308,1,0
000430309,1,0
000430315,0,0
000430324,1,0
000430325,1,0
000430460,0,0
000430461,0,0
000430483,0,0
000430511,0,0
000430521,0,0
000430800,0,0
000430801,0,0
000436019,1,0
000436020,1,0
000436031,1,0
000436032,1,0
000436033,1,0
000436034,0,0
000436035,0,0
000436228,1,0
000436229,1,0
000436230,1,0
000436231,1,0
000436232,1,0
000436233,1,0
000436235,1,0
000436236,1,0
000436239,0,0
000436256,0,0
000436257,0,0
000436265,0,0
000436296,0,0
000436320,1,0
000436321,1,0
000436322,1,0
000440120,0,0
000440623,1,0
000440626,1,0
000440723,1,0
000440725,1,0
000440727,1,0
000440728,1,0
000440730,1,0
000441011,-1,0
000441012,1,0
000441014,1,0
000441017,1,0
000441022,1,0
000441024,1,0
000441028,1,0
000441040,-1,0
000441053,1,0
000441062,1,0
000441080,0,0
000441085,1,0
000441816,0,0
000441821,0,0
000441822,0,0
000441823,0,0
000441825,0,0
000441826,0,0
000441827,0,0
000441911,1,0
000441950,0,0
000441960,0,0
000444520,0,0
000445022,0,0
000445023,0,0
000445024,0,0
000445270,0,0
000448153,0,0
000450065,0,0
000450066,0,0
000450067,0,0
000450068,0,0
000450069,0,0
000450095,0,0
000450253,0,0
000450254,0,0
000450255,0,0
000450325,0,0
000450341,0,0
000450342,0,0
000450343,0,0
000450346,0,0
000450414,0,0
000450416,0,0
000450508,0,0
000450511,0,0
000450513,1,0
000450515,1,0
000450526,1,0
000450639,0,0
000450640,0,0
000450641,0,0
000450642,0,0
000450645,0,0
000450647,0,0
000450650,0,0
000450659,1,0
000450661,1,0
000450680,0,0
000450682,0,0
000450683,0,0
000450810,0,0
000451515,0,0
000451520,0,0
000451525,0,0
000451530,0,0
000460243,0,0
000460261,1,0
000460308,1,0
000460374,0,0
000460421,0,0
000460422,0,0
000460424,0,0
000460426,0,0
000460428,0,0
000460443,0,0
000460444,0,0
000460455,0,0
000460457,0,0
000460459,0,0
000460470,0,0
000460471,0,0
000460473,0,0
000460479,0,0
000460484,0,0
000460488,0,0
000460507,0,0
000460690,0,0
000460691,0,0
000460738,0,0
000460739,0,0
000460749,0,0
000460761,0,0
000460787,0,0
000460809,0,0
000460829,0,0
000460831,0,0
000460833,0,0
000460836,0,0
000460837,0,0
000460839,0,0
000460864,0,0
000460865,0,0
000460866,0,0
000460867,0,0
000460868,0,0
000460872,0,0
000460875,0,0
000460894,0,0
000460900,0,0
000460901,0,0
000460902,0,0
000460903,0,0
000460936,0,0
000460937,0,0
000460938,0,0
000460970,0,0
000460971,0,0
000460972,0,0
000460975,0,0
000461000,0,0
000461013,0,0
000461030,0,0
000461031,0,0
000461032,0,0
000461062,0,0
000461064,0,0
000461065,0,0
000461066,0,0
000461100,0,0
000461101,0,0
000461102,0,0
000461103,0,0
000461104,0,0
000461105,0,0
000461106,0,0
000461107,0,0
000461108,0,0
000461162,0,0
000462573,0,0
000462574,0,0
000462579,0,0
000463234,0,0
000463235,0,0
000463238,0,0
000463265,0,0
000463606,0,0
000463607,0,0
000463608,0,0
000463620,0,0
000463621,0,0
000463787,0,0
000463816,0,0
000463817,0,0
000463867,0,0
000464130,0,0
000464434,0,0
000464436,0,0
000464665,0,0
000465470,0,0
000465471,0,0
000465473,0,0
000465479,0,0
000465803,0,0
000465879,0,0
000465880,0,0
000465882,0,0
000465894,0,0
000467060,0,0
000467061,0,0
000467065,0,0
000467066,0,0
000467067,0,0
000469218,0,0
000469270,0,0
000470079,0,0
000470080,0,0
000470081,0,0
000470082,0,0
000470083,0,0
000470084,0,0
000470362,0,0
000470402,0,0
000470482,0,0
000470530,0,0
000470534,0,0
000470570,0,0
000470581,0,0
000470585,0,0
000470659,0,0
000470687,0,0
000470688,0,0
000470833,0,0
000470835,0,0
000470837,0,0
000470839,0,0
000470942,0,0
000470947,0,0
000470989,0,0
000471440,0,0
000471450,0,0
000472008,0,0
000472009,0,0
000472301,0,0
000480605,0,0
000480610,0,0
000480615,0,0
000481020,0,0
000481040,0,0
000481050,0,0
000481060,0,0
000481070,0,0
000481080,0,0
000481090,0,0
000481100,0,0
000481130,0,0
000481140,0,0
000481170,0,0
000485805,0,0
000485806,0,0
000485807,0,0
000485912,0,0
000485921,0,0
000485922,0,0
000485942,0,0
000490013,0,0
000490014,0,0
000490022,0,0
000490023,0,0
000490024,0,0
000490031,0,0
000490032,0,0
000490052,0,0
000490054,0,0
000490056,0,0
000490058,0,0
000490114,0,0
000490115,0,0
000490116,0,0
000490170,0,0
000490174,0,0
000490178,0,0
000490210,0,0
000490350,0,0
000490500,0,0
000490520,0,0
000490530,0,0
000490750,0,0
000490801,0,0
000490870,0,0
000490920,0,0
000491010,0,0
000491111,0,0
000491202,0,0
000491203,0,0
000491212,0,0
000491215,0,0
000491216,0,0
000491219,0,0
000491430,0,0
000491550,0,0
000491560,0,0
000491590,0,0
000491620,0,0
000492100,0,0
000492110,0,0
000492140,0,0
000492330,0,0
000492340,0,0
000492550,0,0
000492710,0,0
000492720,0,0
000492750,0,0
000492760,0,0
000492770,0,0
000492780,0,0
000493160,0,0
000493170,0,0
000493180,0,0
000493190,0,0
000493371,0,0
000493372,0,0
000493410,0,0
000493420,0,0
000493430,0,0
000493435,0,0
000493436,0,0
000493437,0,0
000493438,0,0
000493440,0,0
000493450,0,0
000493500,0,0
000493920,0,0
000493960,0,0
000493970,0,0
000493980,0,0
000493990,0,0
000494110,0,0
000494120,0,0
000494190,0,0
000494900,0,0
000494910,0,0
000494940,0,0
000494950,0,0
000494960,0,0
000495340,0,0
000495350,0,0
000495360,0,0
000495390,0,0
000495460,0,0
000495590,0,0
000495600,0,0
000495610,0,0
000495620,0,0
000495630,0,0
000495710,0,0
000495720,0,0
000495730,0,0
000495740,0,0
000495770,0,0
000510021,0,0
000510022,0,0
000510023,0,0
000511028,0,0
000515046,0,0
000515708,0,0
000518425,0,0
000518444,0,0
000518450,0,0
000518462,0,0
000518488,0,0
000518633,0,0
000520105,0,0
000520106,0,0
000520107,0,0
000520108,0,0
000520109,0,0
000520110,0,0
000520118,0,0
000520119,0,0
000520261,0,0
000520269,0,0
000520272,0,0
000520273,0,0
000520274,0,0
000520281,0,0
000520283,0,0
000520301,0,0
000520303,0,0
000520304,0,0
000520306,0,0
000520308,0,0
000520309,0,0
000520313,0,0
000520315,0,0
000520316,0,0
000520320,0,0
000520326,0,0
000520381,0,0
000520388,0,0
000520393,0,0
000520441,0,0
000520442,0,0
000520445,0,0
000520450,0,0
000520460,0,0
000520466,0,0
000520472,0,0
000520490,0,0
000520495,0,0
000520542,0,0
000520601,0,0
000520602,0,0
000520603,0,0
000520696,0,0
000520697,0,0
000520698,0,0
000520731,0,0
000520830,0,0
000522139,0,0
000522142,0,0
000524330,0,0
000532453,0,0
000536871,0,0
000537201,0,0
000537486,0,0
000537596,0,0
000537620,0,0
000537668,0,0
000537670,0,0
000537680,0,0
000537695,0,0
000537846,0,0
000538120,0,0
000538131,0,0
000538132,0,0
000538133,0,0
